unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
197561075,finalized,3,9/6/2012 12:48,Casualties and damage,0.6834,"  We have confirmation that  police officers were struck by lightning in #Joplin, their conditions are unknown at this time."
197561076,finalized,3,9/6/2012 12:50,Casualties and damage,1,"  Joplin, Missouri, where at least  died Sunday, under #tornado watch "
197561077,finalized,3,9/6/2012 12:45,Casualties and damage,1,"Breaking:  confirmed dead in #Joplin, MO as a result of the devastating tornado that hit Sunday. #CNN has live reports from the scene"
197561078,finalized,3,9/6/2012 12:48,Casualties and damage,0.6834,"rb  ""RB  ""everybody is hurting in joplin tornado""....Total is  Cas... ÃƒÂ¢Ã¢â€žÂ¢Ã‚Â« /~uu"
197561079,finalized,3,9/6/2012 12:41,Casualties and damage,0.6421,"Injuries, damage in Mass. tornado: A tornado that caused damage in Springfield, Mass., Wednesday afternoon was still on the ground an..."
197561080,finalized,3,9/6/2012 12:43,Casualties and damage,0.6834,"  Death toll from US tornadoes climbs. , still missing  #weather #joplin"
197561081,finalized,3,9/6/2012 12:50,Casualties and damage,1, -- Nursing home owner in #Joplin says Sunday's tornado killed  from his property alone
197561082,finalized,3,9/6/2012 13:09,Casualties and damage,0.6421,The devastation at Joplin is heart breaking. My prayers go out to the victims of the tornado.
197561083,finalized,3,9/6/2012 12:38,Casualties and damage,1,  #BreakingNews: Midwest Tornado Death Toll Rises Sharply to  #Joplin #Missouri
197561084,finalized,3,9/6/2012 12:55,Casualties and damage,1,"  Day  assessment in #Joplin, #Missouri found #tornado damage even more severe than #Tuscaloosa  ... #WorldVision"
197561085,finalized,3,9/6/2012 12:48,Casualties and damage,0.6421,What the country and the world have witnessed this week is the Spirit of  #Joplin Missouri MO Gov Jay Nixon
197561086,finalized,3,9/6/2012 11:43,Casualties and damage,1,"  Photos: Devastating aftermath of #Joplin, Missouri #tornado "
197561087,finalized,3,9/6/2012 13:12,Casualties and damage,1,"  Denning, Arkansas, which has  homes, is destroyed by tornado - National Weather Service via KNWA "
197561088,finalized,3,9/6/2012 12:38,Casualties and damage,0.6421,Sen. Alexander will tour tornado-damaged areas in Greene and Washington counties on Wednesday afternoon. .
197561089,finalized,3,9/6/2012 12:43,Casualties and damage,0.3579,"   tornado reports yesterday including  in Massachusetts,  in California and the rest in Nebraska and Kansas "
197561090,finalized,3,9/6/2012 12:34,Casualties and damage,1,"  Joplin mayor Mike Woolston says more bodies found this morning, bringing tornado death toll to  - NBC News"
197561091,finalized,3,9/6/2012 12:34,Casualties and damage,0.6421,Video of Kitten Found in Joplin Missouri Tornado Debris  
197561092,finalized,3,9/6/2012 12:34,Casualties and damage,1,Damage from the Joplin Tornado . . . Devastating 
197561093,finalized,3,9/6/2012 12:57,Casualties and damage,0.3579,"  Storm leaves , without power in southern Ontario . Possible tornadoes reported north of Toronto. #tornado"
197558630,finalized,3,9/8/2012 19:09,"Donations of money, goods or services",1,  please follow my friends  They do a great job at providing valuable info for donors and victims of  ...
197558631,golden,8,9/8/2012 22:36,"Donations of money, goods or services",0.7387,  Heading to #joplin wit the #jimbakkershow to help the #tornado victims... Help us #jesus !
197558632,golden,18,9/8/2012 22:19,"Donations of money, goods or services",1,"  Holding emergency blood drive from - p.m. at GKC Chapter,  W. Armour Blvd., KCMO. Join us in helping Joplin. #joplin"
197558633,golden,15,9/8/2012 18:28,"Donations of money, goods or services",0.6237,"  Help #Joplin Mo & Reading, Ks  PLS     To support text REDCROSS to  or visit redcross.org"
197558634,golden,12,9/8/2012 7:30,"Donations of money, goods or services",0.6656,"Last tweet I promise, my good friend is funding relief in #joplin MO with her #Scentsy biz.  wanted to help share that .)"
197558635,golden,14,9/8/2012 22:17,"Donations of money, goods or services",0.581,  helping a family hit by tornado.  S Western come join us/ look for the orange tshirt by the driveway on west side of road
197558636,finalized,3,9/8/2012 8:02,"Donations of money, goods or services",0.6748,"   a friend who lost everything in recent tornado in Joplin, MO. Please donate to www.joplintornadoreliefforb ..."
197558637,golden,13,9/8/2012 21:38,"Donations of money, goods or services",0.752,  Everyone please take a minute to check out a great project I've started for all the tornado victims.  ...
197558638,golden,7,9/8/2012 18:55,"Donations of money, goods or services",1, that's a great initiative to support #Joplin! Hats off to you & 
197558639,golden,21,9/8/2012 22:17,"Donations of money, goods or services",0.8999,Please submit your #okhelp and #okneed on our Crowdmap:  #oktornado #okwx Please 
197558640,golden,6,9/8/2012 6:16,"Donations of money, goods or services",0.8447,"  Hey #STL, I'm putting together a music sampler for #Joplin called #SongsForJoplin. Want to help promote? Help some othe ..."
197558641,golden,17,9/8/2012 15:46,"Donations of money, goods or services",0.6522,Invacare helping disabled tornado survivors 
197558642,golden,7,9/8/2012 5:43,"Donations of money, goods or services",0.563,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558643,golden,7,9/8/2012 7:13,"Donations of money, goods or services",0.5708,"  Tornado survivors in Joplin, Mo., will be getting quilts from shop in Victor "
197558644,golden,16,9/8/2012 15:46,"Donations of money, goods or services",0.8749,  #MONeeds #Volunteers City DistCtr to form teams we are sending into the area to help people with clean up. Open every day a ...
197558645,finalized,3,9/8/2012 8:02,"Donations of money, goods or services",0.6748,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558646,finalized,3,9/8/2012 21:24,"Donations of money, goods or services",1," #ers are the same as #tornado victims; the destruction of our lives is just as bad, only slower. PLEASE: #JOBS & #HR"
197558647,finalized,3,9/8/2012 21:52,"Donations of money, goods or services",0.6436,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558648,finalized,3,9/8/2012 22:36,"Donations of money, goods or services",0.6792,  Alabama tornado relief in * heat. So rewarding. Not your average Saturday. #volunteering #stormtroopers  htt ...
197558649,golden,14,9/8/2012 22:17,"Donations of money, goods or services",1,You can make a donation via text to the Salvation Army's tornado relief in Massachusetts. A $ minimum donation... 
197558650,finalized,4,9/8/2012 22:36,"Donations of money, goods or services",0.7538, awesome jobs you guys are doing getting donations for the tornado victims!
197558651,finalized,3,9/8/2012 6:51,"Donations of money, goods or services",1,  TODAY Pizza Hut is donating % of sales  the United Way Tornado Disaster Fund. Head to rd/Blackwelder Pizza Hut today!
197558652,finalized,3,9/8/2012 6:16,"Donations of money, goods or services",1,  If this tweet gets  's...I will donate  dollars to the Red Cross for the Tornado Victims across the U.S. :D ! xD
197558653,finalized,3,9/8/2012 6:21,"Donations of money, goods or services",1,Prepaid Cell Phones | Salvation Army Serves Thousands In Tornado Ravaged Areas 
197558654,finalized,3,9/8/2012 6:32,"Donations of money, goods or services",1,  #MOneeds ELECTRIC SKILLETS and CROCK POTS  #Joplin
197558655,finalized,3,9/8/2012 22:11,"Donations of money, goods or services",0.6792,Irony: we have just gone from collecting relief supplies for.tornado victims to taking cover in a basement from a possible tornado.
197558656,finalized,4,9/8/2012 22:36,"Donations of money, goods or services",0.7565,  Come check out our autograph session to benefit tornado relief efforts. : am on Target Plaza.
197558657,finalized,3,9/8/2012 7:09,"Donations of money, goods or services",1,  Know someone in #Joplin who needs baby food for  mos or younger? I've got  cases and can deliver. PLS 
197558658,finalized,3,9/8/2012 22:36,"Donations of money, goods or services",0.3564, Westboro Church headed to #Joplin this Sunday! Let's shelter #Joplin from their HATE! Protest the protestors! PLEASE RETWEET!
197558659,finalized,4,9/8/2012 22:36,"Donations of money, goods or services",0.7566,"  At West Town Mall helping out . Jamz collect water for the tornado victims in Joplin.  They're here till , stop by a ..."
197558660,finalized,3,9/8/2012 5:09,"Donations of money, goods or services",0.7053,  How to help Apartment Communities affected by the Tornado in #Joplin MO via  
197558661,finalized,4,9/8/2012 22:36,"Donations of money, goods or services",1," Comics For Joplin Tornado Relief  please RT, & consider donating/helping if you can...#Joplin"
197558662,finalized,3,9/8/2012 22:02,"Donations of money, goods or services",1,  Help disaster victims at  #mo #tornado #pray
197558663,finalized,3,9/8/2012 7:54,"Donations of money, goods or services",1,"If anyone has information on where the Samaritan's Purse truck from Alabama will be tomorrow, PLEASE let me know! #fb #joplin #prayforjoplin"
197558664,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",1,"    #samsclub in #Joplin has generators, tarps, fuel cans, ice, charcoal & other supplies. No membership  ..."
197558665,finalized,3,9/8/2012 7:03,"Donations of money, goods or services",1,"  Shelter is open: Campus of MO SO State Univ. @ the Legget & Platt Athletic Center;  Newman Rd #Joplin, Mo #Tornado"
197558666,finalized,3,9/8/2012 21:38,"Donations of money, goods or services",1,  PLEASE : % of kibble raised today by  will be donated to the homeless pets in tornado stricken Joplin! htt ...
197558667,finalized,3,9/8/2012 21:24,"Donations of money, goods or services",1,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
197558668,finalized,3,9/8/2012 5:58,"Donations of money, goods or services",1,   please retweet for my fellow Missourians. Text REDCROSS to  to make a $ donation to Joplin tornado fund.
197558669,finalized,3,9/8/2012 6:37,"Donations of money, goods or services",1,"The pet survivors of the #Joplintornado need our help, local company coordinating donations "
197558670,finalized,4,9/8/2012 22:36,"Donations of money, goods or services",1,"  Check out   song ""Time Travel""  w/ footage of the Joplin tornado & ways to donate:  ..."
197558671,finalized,3,9/8/2012 7:23,"Donations of money, goods or services",1,  Cardinals News:: Cards-Royals series to benefit tornado victims 
197558672,finalized,3,9/8/2012 8:02,"Donations of money, goods or services",1,  Help the  respond in #Joplin & other states. 
197558673,finalized,3,9/8/2012 6:57,"Donations of money, goods or services",1,  Looking for somewhere to eat for lunch or dinner? CiCi's Pizza is donating % of sales to #Joplin today!  ...
197558674,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",1,  Link to places taking essentials and other donations for #Joplin  from 
197558675,finalized,3,9/8/2012 7:09,"Donations of money, goods or services",1,Avon Responds to Local Communities Affected by Southern Tornado Disasters with Avon Cares Tour: Established to H... 
197558676,finalized,3,9/8/2012 7:51,"Donations of money, goods or services",1,  Assistance for tornado victims is available at Fairview Recreation center. Please spread the word -  ...
197558677,finalized,3,9/8/2012 22:02,"Donations of money, goods or services",1,   ways to donate for MA tornado victims:
197558678,finalized,3,9/8/2012 22:19,"Donations of money, goods or services",0.6792, Those in #Joplin who can check on their neighbors should search Joplin Tornado Citizen checks on Facebook.
197558679,finalized,3,9/8/2012 6:21,"Donations of money, goods or services",1,"  Birdman bets million on Miami Heat I wonder how much all these millionaires gave to the tornado, earthquake, flood vi ..."
197558680,finalized,3,9/8/2012 7:51,"Donations of money, goods or services",0.6748,"   please  for those affected by the horrific Tornado in Joplin, MO! For those who want to help text REDC ..."
197558681,finalized,3,9/8/2012 7:23,"Donations of money, goods or services",1,  As of today K has been raised   the tornado victims thru our  partner  let's keep it going:http ...
197558682,finalized,3,9/8/2012 6:47,"Donations of money, goods or services",0.6748,"  The best way to help #Joplin right now is text REDCROSS to , or ARMY to  to assist the Salvation Army."
197558683,finalized,3,9/8/2012 22:11,"Donations of money, goods or services",1,Attn: Quilters & Crafters lets bond together in the Tornado Relief #tulatroops
197558684,finalized,3,9/8/2012 21:24,"Donations of money, goods or services",1,"   To help #Joplin tornado victims, others: text REDCROSS to  to donate $; donate online redcross.org  ..."
197558685,finalized,3,9/8/2012 6:47,"Donations of money, goods or services",1,"Atkins tops tornado relief show: Rodney Atkins will headline ""Music City Gives Back"" on Jun...  "
197558686,finalized,3,9/8/2012 7:27,"Donations of money, goods or services",1,  Community Blood Center at Northpark Mall only accepting O-  #joplin
197558687,finalized,3,9/8/2012 6:52,"Donations of money, goods or services",0.6249,"The #Joplin #tornado is the th deadliest in the US, here's a fund to help the pets "
197558688,finalized,4,9/8/2012 8:02,"Donations of money, goods or services",0.7344,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558689,finalized,3,9/8/2012 5:58,"Donations of money, goods or services",0.6841,Wine Tasting To Benefit Joplin Tornado Relief  via #constantcontact
197558690,finalized,3,9/8/2012 6:37,"Donations of money, goods or services",1,Obama visits tornado-ravaged Joplin; renamed hospital reopens  
197558691,finalized,3,9/8/2012 7:58,"Donations of money, goods or services",0.6285,  A reported % of #joplin is destroyed by #tornado.  Text REDCROSS to  to donate $ or online @ 
197558692,finalized,3,9/8/2012 21:52,"Donations of money, goods or services",1,  Community Helps Tornado Victims: CHAMPAIGN--A Champaign church is overwhelmed by donations.  (via  ...
197558693,finalized,3,9/8/2012 7:03,"Donations of money, goods or services",1,"Rams to contribute $K to tornado relief efforts in Missouri: The Rams are contributing $, to relief effor... "
197558694,finalized,3,9/8/2012 7:27,"Donations of money, goods or services",1,Bettenhausen Dodge Collects Goods for Joplin Tornado Survivors - Patch.com: TribLocalBettenhausen Dodge Collects... 
197558695,finalized,3,9/8/2012 7:40,"Donations of money, goods or services",0.6748,   Year Old to Help Tornado Victims: A Stevens Point  year old is stepping up to help tornado victims across the...  ...
197558696,finalized,3,9/8/2012 7:58,"Donations of money, goods or services",1,"  Obama Offers Message of Hope and Support to Tornado-Damaged Joplin, Missouri: President Barack Obama, third from... ..."
197558697,finalized,3,9/8/2012 7:44,"Donations of money, goods or services",1,For #smallbiz owners in #Joplin - and elsewhere - a link to the SBA's Disaster Recovery Plan 
197558698,finalized,3,9/8/2012 7:58,"Donations of money, goods or services",1,"Reaching out to help Joplin, Mo., after tornado "
197558699,finalized,3,9/8/2012 7:40,"Donations of money, goods or services",1,Taylor Swift Encourage Support For Tornado Victims In Today's Tweet Dreams 
197558700,finalized,3,9/8/2012 7:54,"Donations of money, goods or services",1,  Help out The Joplin Project and help out one of our pwn. ;-)  Please  #HaloCommunity #tornado # ...
197558701,finalized,3,9/8/2012 19:09,"Donations of money, goods or services",1,"Obama vows tornado aid in visit to Joplin: WASHINGTON -- A week after a killer tornado decimated Joplin, Mo., Pr... "
197558702,finalized,3,9/8/2012 6:47,"Donations of money, goods or services",1,She takes after her incredible mother. :) // A Stevens Point  year old is stepping up to help tornado victims 
197558703,finalized,3,9/8/2012 18:45,"Donations of money, goods or services",0.6791,UPDATE: Springfield Man Plans to Donate Lottery Prize to Joplin Tornado Fund 
197558704,finalized,3,9/8/2012 7:34,"Donations of money, goods or services",1,  Medical personnel should register at / to volunteer in #joplin.
197558705,finalized,3,9/8/2012 18:55,"Donations of money, goods or services",1,"RedCross doesnt accept donated clothes. Plz do not drop items at MSSU; they're piling up in living space, causing logistical issues. #Joplin"
197558706,finalized,3,9/8/2012 18:55,"Donations of money, goods or services",1,Makeover Happy Hour feat. fab  mineral makeup to benefit tornado victims! Spread the word!  #DCevents
197558707,finalized,3,9/8/2012 7:27,"Donations of money, goods or services",0.6457,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558708,finalized,3,9/8/2012 7:27,"Donations of money, goods or services",1,"Cardinals, Royals 'Unite for Joplin' tornado victims in upcoming series - ky.com "
197558709,finalized,3,9/8/2012 18:28,"Donations of money, goods or services",0.6791,  Help #MA tornado victims: drop vital supplies off @ your local firestation. Details  post 
197558710,finalized,3,9/8/2012 7:07,"Donations of money, goods or services",1,  Hospital officials are asking all doctors and nurses from regional hospitals to report to the front door of Freeman West.   ...
197558711,finalized,3,9/8/2012 6:37,"Donations of money, goods or services",1,  This blogger has put together a great list of ways to help the residents of #Joplin -&gt; 
197558712,finalized,3,9/8/2012 18:45,"Donations of money, goods or services",1,MLB and MLBPA donate $K toward tornado relief efforts - SportingNews.com 
197558713,finalized,3,9/8/2012 6:42,"Donations of money, goods or services",0.641,    Cantor is a disgrace. Says find $ elsewhere B givin to tornado vics. That moron shld resign. #do ...
197558714,finalized,4,9/8/2012 8:02,"Donations of money, goods or services",1,    How couponers can help Tornado Victims-pass it along!
197558715,finalized,3,9/8/2012 7:27,"Donations of money, goods or services",1,  Help change lives in #Joplin! Visit  & DL music to donate $ to St. Johns Hospital &  ...
197558716,finalized,3,9/8/2012 22:19,"Donations of money, goods or services",0.6792, Thank you so much  for following our efforts to find #shelter for disaster survivors! - Sparkrelief.org #Joplin #SlaveLake
197558717,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",0.6503,"  PLS , #CLT! SEEKING #Joplin org to assist  #marines making the trip to help w/ rescue! ALL have security & medic ..."
197558718,finalized,3,9/8/2012 7:58,"Donations of money, goods or services",1,"President Obama visits tornado-ravaged Joplin, Missouri; speaks to survivors at memorial service. "
197558719,finalized,3,9/8/2012 6:32,"Donations of money, goods or services",1,"  Good vid, good cause!   New   song... w/ footage of Joplin tornado & ways to donate: http:/ ..."
197558720,finalized,3,9/8/2012 7:07,"Donations of money, goods or services",1,  HELP: Tornado Relief Fund - Please consider donating anything you can spare to this terrific cause. - 
197558721,finalized,3,9/8/2012 6:21,"Donations of money, goods or services",1,"MT  MT  Agencies for  helping communities in Joplin, MO.  #tornado #Joplin"
197558722,finalized,3,9/8/2012 19:09,"Donations of money, goods or services",1,"  Emergency Blood Drive for #JOPLIN today at pm - American Red Cross: KCMO   West Armour Boulevard in #KansasCity, MO  ..."
197558723,finalized,3,9/8/2012 7:30,"Donations of money, goods or services",1,      Plz OKC tornado victims shelter at Piedmont Baptist Church. Red Cross there. PLASTIC  ...
197558724,finalized,3,9/8/2012 7:34,"Donations of money, goods or services",0.6673,NFL Collecting Funds To Aid Tornado Victims: By SportsDirect Three NFL teams have begun collecting supplies and ... 
197558725,finalized,3,9/8/2012 22:11,"Donations of money, goods or services",1,"  This Week in College News: Tornado Relief, ROTC and Rebecca Black  #college #highered"
197558726,finalized,3,9/8/2012 21:52,"Donations of money, goods or services",1,"  #BlogJoplin has raised over $,! We STILL have blog accepting advertisers for as low as $ a month will proceeds go ..."
197558727,finalized,3,9/8/2012 18:28,"Donations of money, goods or services",1,"    we need nurses or doctors looking to help re #Joplin,MO, call -- for the Greater Ozarks of the  ..."
197558728,finalized,3,9/8/2012 18:45,"Donations of money, goods or services",1,The wonderful  raises almost $M for tornado victims! Read the story and watch a clip from the show 
197558729,finalized,3,9/8/2012 7:30,"Donations of money, goods or services",1,About to head to Sweet Home Alabama to help with Tornado Relief Efforts. Will be in Bham tonight 
197558730,finalized,3,9/8/2012 7:18,"Donations of money, goods or services",0.6722,  call -- for referrals to available child care in Joplin during recovery efforts.  #MoHaves Please 
197558731,finalized,3,9/8/2012 7:40,"Donations of money, goods or services",1," please RT, Pray for our team taking donations to Joplin today! Thanks for the support from everyone!! #wearealabama #Joplin"
197558732,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",0.351,   days left to bid on autographed MCR drumhead to help tornado victims in Mississippi ! 
197558733,golden,14,9/8/2012 21:52,"Donations of money, goods or services",0.7893,"Goodyear Blimps Assist Tornado Relief Effort: AKRON, Ohio, May ,  /PRNewswire/ -- The Goodyear Tire & Rubb... "
197558734,finalized,3,9/8/2012 22:19,"Donations of money, goods or services",1,"  Bills players, New Era donating at least $, to Joplin tornado relief "
197558735,finalized,3,9/8/2012 18:55,"Donations of money, goods or services",0.6457,"Donations for tornado victims can be dropped off: Bottled water, diapers, non-perishable baby formula"
197558736,finalized,3,9/8/2012 21:52,"Donations of money, goods or services",1,I liked a  video  Devastating Tornado in Joplin Fund Raiser
197558737,finalized,3,9/8/2012 21:24,"Donations of money, goods or services",1, Thank you for the RT! #donate #joplin #tornado
197558738,finalized,3,9/8/2012 7:44,"Donations of money, goods or services",1,"  Our #tornado response continues in #Joplin, #Twin Cities, #Tuscaloosa, beyond. See all World Vision press updates h ..."
197558739,finalized,3,9/8/2012 21:38,"Donations of money, goods or services",1,The middle school tornado shelter is open to the public at this time.
197558740,finalized,3,9/8/2012 18:55,"Donations of money, goods or services",0.6791,  #Topeka #Lawrence #KC Jammin for Joplin with the band Sellout!! % of the proceeds go to #Joplin!!  ...
197558741,finalized,3,9/8/2012 7:19,"Donations of money, goods or services",1,  Minnesota Twins to hold autograph signing for tornado relief 
197558742,finalized,3,9/8/2012 7:51,"Donations of money, goods or services",0.641,"Tornado cleanup saps Merrill budgets: Eric Heimerl, left, and Brian Oestreich of EJ Construction and Oestreich B... "
197558743,finalized,3,9/8/2012 7:07,"Donations of money, goods or services",1,Webb City MO Church taking donations for #Joplin relief.
197558744,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",0.5078,Metro Appliances & More on North Main St is setting up a Distribution Center. Call  - or  - for details. #joplin
197558745,finalized,3,9/8/2012 7:44,"Donations of money, goods or services",1,"  Taylor Swift's Speak Now Help Now show raise over $, for tornado victims. #CelebsFacts"
197558746,finalized,3,9/8/2012 7:58,"Donations of money, goods or services",0.6748,That's cute . If yu go to Amnesia tonight yu can make a donation to Joplin because of the tornado.
197558747,finalized,3,9/8/2012 6:47,"Donations of money, goods or services",0.6791,"  After seeing real tornado damage firsthand, God showed me how important it is to help. We gotta get moving, people!"
197558748,finalized,3,9/8/2012 18:28,"Donations of money, goods or services",0.6752,How YOU can help those affected by the deadliest tornado in modern record-keeping era  
197558749,finalized,3,9/8/2012 6:57,"Donations of money, goods or services",0.6722,Please give donations at J.R. Johnston Tack for delivery to victims of the Joplin tornado located at  W. Locust in Bowling Green.
197558750,finalized,3,9/8/2012 7:34,"Donations of money, goods or services",1,#Connecticut Connecticut residents help in tornado response 
197558751,finalized,3,9/8/2012 7:30,"Donations of money, goods or services",1,"  Mizzou athletics producing tornado relief T-shirts,""One State. One Spirit. One Mizzou"".  $.. All proceeds to the  ..."
197558752,finalized,3,9/8/2012 6:32,"Donations of money, goods or services",1,  The men of  have organized a supply drive for #Joplin #MO. Anything taken to  Turner Ave will be donat ...
197558753,finalized,3,9/8/2012 19:09,"Donations of money, goods or services",0.6791,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
197558754,finalized,3,9/8/2012 6:57,"Donations of money, goods or services",1,"  In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
197558755,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",1,Rimes' Ponte Vedra tornado benefit attracting big-name support 
197558756,finalized,3,9/8/2012 5:58,"Donations of money, goods or services",1,"Ugh, deplorable.   Circus elephants help with Tornado Clean Up in Joplin, MO "
197558757,finalized,3,9/8/2012 7:30,"Donations of money, goods or services",0.359,Shelby County Schools Assist With Tornado Relief Efforts  
197558758,finalized,3,9/8/2012 7:44,"Donations of money, goods or services",1,Thx to    Former Lady Tiger and WNBA guard Temeka Johnson contributing to tornado relief ... 
197558759,finalized,3,9/8/2012 7:54,"Donations of money, goods or services",1, ~ I will donate a % of future sales of my products to Tornado victim relief funds. I challenge the rest of you as well.
197558760,finalized,3,9/8/2012 7:51,"Donations of money, goods or services",1," ""These things are beyond our power to control, but that doesn't mean we are powerless in the face of adversity."" in #Joplin"
197558761,finalized,3,9/8/2012 6:52,"Donations of money, goods or services",1,"As organizations and first responders take advantage of the first sunny days since the tornado hit to comb... 	Wed May  :: AST 	&lt;a href="" rel=""nofollow""&gt;Facebook&lt;/a&gt;"
197558762,finalized,3,9/8/2012 6:51,"Donations of money, goods or services",0.6791,"#UCity Residents Can Help Joplin Tornado Victims - University City, MO Patch  #STL"
197558763,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",0.7623,Careful!   Heading to  RRCC to support MA #tornado response.  Getting handle on size & scope at first light.
197558764,finalized,3,9/8/2012 6:16,"Donations of money, goods or services",0.6457,".  is waiving late, overage, and roaming fees for #Joplin residents.  Thank you! #gooddeed"
197558765,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",1,"  To help #Joplin tornado victims, others: text REDCROSS to  to donate $; donate online redcross.org Please "
197558766,finalized,3,9/8/2012 18:28,"Donations of money, goods or services",1,Indeed!!   Yay!   On our way to the Lake and passed a  foot  trailer for the Joplin Tornado Relief! Amazing!!
197558767,finalized,3,9/8/2012 18:55,"Donations of money, goods or services",1,Aid for Joplin tornado victims being solicited 
197558768,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",1,Joplin tornado victims offered existing homes 
197558769,finalized,3,9/8/2012 22:02,"Donations of money, goods or services",1,"Cantor: Funds for tornado victims will be offset: Each quarter showed positive growth, and the average for those... "
197558770,finalized,3,9/8/2012 7:44,"Donations of money, goods or services",0.6341,Thankful for  and  Just two of the thousands of volunteers in #joplin today #livingthegospel
197558771,finalized,3,9/8/2012 7:23,"Donations of money, goods or services",1,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
197558772,finalized,3,9/8/2012 5:43,"Donations of money, goods or services",1,  It's official: Margaritas for #Joplin next Wednesday  on Ludlow St. % of proceeds go to 
197558773,golden,17,9/8/2012 22:17,"Donations of money, goods or services",0.6594,  Kelly Clarkson in Oklahoma - Benefit Concert in support of the Tornado Victims. She'll be perform w/ Reba McEntire and  ...
197558774,finalized,3,9/8/2012 7:19,"Donations of money, goods or services",0.6673,"   of our officers are on their way to Joplin, Mo to assist as the city recovers from the May  tornado.   ..."
197558775,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",0.669,  Beau Jo's to donate % of all food sales // and // to joplin tornado relief at participating locations.  ...
197558776,finalized,3,9/8/2012 6:52,"Donations of money, goods or services",1,Text 'JOPLIN' to  to donate $ to the United Way of #Joplin for tornado relief or visit their website  at . #give
197558777,finalized,3,9/8/2012 6:51,"Donations of money, goods or services",0.649,"MT  Playing a benefit show in KC to help tornado-ravaged Joplin, MO.  Please come out or send a donation "
197558778,finalized,3,9/8/2012 22:02,"Donations of money, goods or services",1,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
197558779,finalized,3,9/8/2012 6:37,"Donations of money, goods or services",0.641,  PLEASE   Southwest #MO Bank has established a Red Cross #Joplin #Tornado Fund.  #Donations accepted at  ...
197558780,finalized,3,9/8/2012 6:16,"Donations of money, goods or services",1,"Pet lovers helping animals displaced by tornado: For pets, Emshousen collected dog crates, pet carriers, dog foo... "
197558781,finalized,3,9/8/2012 22:02,"Donations of money, goods or services",1,  #News City may offer loans for tornado damage: BY MATT GARFIELD - Staff Writer RALEIGH -- Residents struggling t... h ...
197558782,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",0.5095,Navy News! Missouri Sailors Assist Tornado Victims   
197558783,finalized,3,9/8/2012 22:19,"Donations of money, goods or services",0.6792,Cards-Royals series to benefit tornado victims: Cards-Royals series to benefit tornado victims 
197558784,finalized,3,9/8/2012 21:38,"Donations of money, goods or services",1,"Dogs are in need, help the #tornado victims in #joplin "
197558785,finalized,4,9/8/2012 8:02,"Donations of money, goods or services",0.7524,"    Pizza Huts in MO, KS, OK & AR will donate % of sales TODAY to the United Way Tornado Disaster Fund."
197558786,finalized,4,9/8/2012 8:02,"Donations of money, goods or services",0.7623,"  everyone in #WesternMA go to this  Support Greater Springfield businesses, restaurants, and money fo ..."
197558787,finalized,3,9/8/2012 6:37,"Donations of money, goods or services",1,Come drop off your donation to help #Joplin at the #Sedalia Wal-Mart. 
197558788,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",0.6752,"  Class act  #Nashville After losing his home to a fire, he asked fans to donate instead to flood & tornado reli ..."
197558789,finalized,3,9/8/2012 6:16,"Donations of money, goods or services",1,Devastate & collect relief money.Disaster Capitalism?  good find! How fast can you RETWEET? Go Viral! #tornado #HAARP
197558790,finalized,3,9/8/2012 7:54,"Donations of money, goods or services",1,"To help the Salvation Army with a $ donation, text the word ARMY to .  To help the Red Cross, text REDCROSS to  #Joplin"
197558791,finalized,3,9/8/2012 7:09,"Donations of money, goods or services",0.6503,"   last thing! Joplin, MO hit by a devastating tornado!  Support #joplin relief effort: txt REDCROSS to  or visit redc ..."
197558792,finalized,3,9/8/2012 21:52,"Donations of money, goods or services",0.6792,Denver Red Cross Members Return From Tornado Destruction In Joplin ...: The Mile High Chapter ...  [#Denver News]
